CH1,N,CH2
0.000020,4.880000,0.000000
0.000020,4.880000,-0.080000
0.000020,4.960000,0.080000
0.000020,4.800000,0.000000
0.000020,4.960000,0.080000
0.000020,4.880000,0.080000
0.000020,4.880000,0.080000
0.000020,4.960000,0.000000
0.000020,4.880000,-0.080000
0.000020,4.960000,0.080000
0.000020,4.880000,0.000000
0.000020,4.880000,0.080000
0.000020,4.880000,0.000000
0.000020,4.880000,0.000000
0.000020,4.880000,0.000000
0.000020,4.880000,0.000000
0.000020,4.880000,0.160000
0.000020,4.880000,0.000000
0.000020,4.960000,0.080000
0.000020,4.800000,0.080000
0.000020,4.800000,0.000000
0.000020,4.880000,0.080000
0.000021,5.040000,0.080000
0.000021,4.800000,0.000000
0.000021,4.880000,0.000000
0.000021,4.960000,0.000000
0.000021,4.880000,0.080000
0.000021,4.960000,0.000000
0.000021,4.880000,0.080000
0.000021,4.960000,0.080000
0.000021,4.880000,0.000000
0.000021,4.880000,0.000000
0.000021,4.880000,0.000000
0.000021,4.960000,0.080000
0.000021,4.800000,0.000000
0.000021,4.800000,0.000000
0.000021,4.880000,0.080000
0.000021,4.960000,0.000000
0.000021,4.880000,0.080000
0.000021,4.880000,0.000000
0.000021,4.880000,0.080000
0.000021,4.960000,0.000000
0.000021,4.880000,0.000000
0.000021,4.880000,0.000000
0.000021,4.880000,-0.080000
0.000021,4.960000,0.080000
0.000021,4.880000,0.080000
0.000022,4.880000,0.000000
0.000022,4.800000,-0.080000
0.000022,4.960000,0.080000
0.000022,4.960000,0.080000
0.000022,4.960000,0.080000
0.000022,4.800000,0.000000
0.000022,4.880000,0.080000
0.000022,4.960000,0.160000
0.000022,4.880000,0.000000
0.000022,4.800000,0.000000
0.000022,4.880000,0.000000
0.000022,4.960000,0.080000
0.000022,4.880000,0.000000
0.000022,4.960000,0.000000
0.000022,4.880000,0.080000
0.000022,4.960000,0.000000
0.000022,4.960000,0.000000
0.000022,4.880000,0.000000
0.000022,4.960000,0.080000
0.000022,4.880000,0.080000
0.000022,4.880000,0.000000
0.000022,4.960000,0.080000
0.000022,4.880000,0.000000
0.000022,4.880000,0.080000
0.000022,4.880000,0.000000
0.000023,4.960000,0.000000
0.000023,4.960000,0.080000
0.000023,4.960000,0.000000
0.000023,4.880000,0.080000
0.000023,4.880000,0.080000
0.000023,4.880000,0.080000
0.000023,4.880000,0.000000
0.000023,4.880000,0.080000
0.000023,4.880000,0.080000
0.000023,4.880000,0.000000
0.000023,4.880000,0.080000
0.000023,4.880000,0.000000
0.000023,4.960000,0.080000
0.000023,4.960000,0.160000
0.000023,4.880000,0.000000
0.000023,4.880000,0.000000
0.000023,4.880000,0.000000
0.000023,4.960000,0.000000
0.000023,4.880000,0.000000
0.000023,4.960000,0.000000
0.000023,4.800000,0.000000
0.000023,4.880000,0.080000
0.000023,4.960000,0.080000
0.000023,4.960000,0.000000
0.000023,4.880000,0.000000
0.000024,4.880000,0.000000
0.000024,4.880000,0.080000
0.000024,4.800000,0.080000
0.000024,4.880000,0.080000
0.000024,4.960000,0.000000
0.000024,4.960000,0.000000
0.000024,4.960000,0.080000
0.000024,4.960000,0.080000
0.000024,4.880000,0.080000
0.000024,4.800000,0.000000
0.000024,4.880000,0.000000
0.000024,4.880000,0.080000
0.000024,4.800000,0.000000
0.000024,4.880000,0.000000
0.000024,4.800000,0.080000
0.000024,4.880000,0.000000
0.000024,4.880000,0.000000
0.000024,4.880000,0.080000
0.000024,4.800000,0.000000
0.000024,4.800000,0.000000
0.000024,4.880000,0.080000
0.000024,4.800000,0.000000
0.000024,4.880000,-0.080000
0.000024,4.880000,0.000000
0.000024,4.800000,0.000000
0.000025,4.960000,0.080000
0.000025,4.800000,0.000000
0.000025,4.960000,0.080000
0.000025,4.880000,-0.080000
0.000025,4.880000,-0.080000
0.000025,4.960000,0.080000
0.000025,4.880000,0.000000
0.000025,4.800000,0.080000
0.000025,4.880000,0.000000
0.000025,4.880000,0.080000
0.000025,4.960000,0.000000
0.000025,4.880000,0.000000
0.000025,4.880000,0.080000
0.000025,4.880000,0.000000
0.000025,4.880000,0.000000
0.000025,4.880000,0.080000
0.000025,4.880000,0.000000
0.000025,4.880000,0.080000
0.000025,4.800000,0.000000
0.000025,4.880000,0.000000
0.000025,4.880000,0.000000
0.000025,4.880000,0.000000
0.000025,4.880000,0.080000
0.000025,4.800000,0.000000
0.000025,4.880000,0.000000
0.000026,4.880000,0.080000
0.000026,4.960000,0.080000
0.000026,4.880000,0.000000
0.000026,4.960000,0.000000
0.000026,4.880000,0.000000
0.000026,4.880000,0.080000
0.000026,4.960000,0.000000
0.000026,4.960000,0.080000
0.000026,4.800000,0.000000
0.000026,4.800000,0.000000
0.000026,4.880000,0.000000
0.000026,4.880000,0.000000
0.000026,4.960000,0.000000
0.000026,4.880000,0.000000
0.000026,4.960000,0.080000
0.000026,4.880000,0.000000
0.000026,4.800000,0.080000
0.000026,4.880000,0.000000
0.000026,4.960000,0.080000
0.000026,4.800000,0.000000
0.000026,4.960000,0.080000
0.000026,4.880000,0.080000
0.000026,4.800000,0.000000
0.000026,4.800000,0.000000
0.000026,4.880000,0.080000
0.000027,4.800000,0.080000
0.000027,4.880000,0.000000
0.000027,4.960000,0.080000
0.000027,4.880000,0.000000
0.000027,4.880000,0.080000
0.000027,4.880000,0.000000
0.000027,4.880000,0.080000
0.000027,4.880000,0.000000
0.000027,4.880000,0.000000
0.000027,4.880000,0.000000
0.000027,4.960000,0.000000
0.000027,4.880000,0.000000
0.000027,4.880000,0.160000
0.000027,4.960000,0.000000
0.000027,4.880000,0.080000
0.000027,4.880000,-0.080000
0.000027,4.800000,0.000000
0.000027,4.880000,0.080000
0.000027,4.880000,0.000000
0.000027,4.800000,0.000000
0.000027,4.800000,0.000000
0.000027,4.880000,0.000000
0.000027,4.880000,0.000000
0.000027,4.880000,0.000000
0.000027,4.880000,0.080000
0.000028,4.800000,0.080000
0.000028,4.880000,0.000000
0.000028,4.880000,0.000000
0.000028,4.960000,0.080000
0.000028,4.960000,0.000000
0.000028,4.800000,0.000000
0.000028,4.960000,0.000000
0.000028,4.880000,0.000000
0.000028,4.880000,0.080000
0.000028,4.880000,0.000000
0.000028,4.880000,0.000000
0.000028,4.880000,0.000000
0.000028,4.880000,-0.080000
0.000028,0.640000,-0.240000
0.000028,-0.240000,-0.640000
0.000028,0.160000,-0.960000
0.000028,0.000000,-1.280000
0.000028,-0.080000,-1.600000
0.000028,-0.080000,-1.920000
0.000028,-0.080000,-2.160000
0.000028,-0.080000,-2.320000
0.000028,-0.080000,-2.560000
0.000028,0.000000,-2.720000
0.000028,0.000000,-2.960000
0.000028,0.000000,-3.120000
0.000029,0.000000,-3.200000
0.000029,-0.080000,-3.360000
0.000029,0.080000,-3.520000
0.000029,0.000000,-3.600000
0.000029,-0.080000,-3.680000
0.000029,-0.080000,-3.760000
0.000029,0.000000,-3.760000
0.000029,0.000000,-3.760000
0.000029,-0.160000,-3.840000
0.000029,-0.080000,-3.840000
0.000029,-0.080000,-4.000000
0.000029,0.000000,-4.000000
0.000029,-0.080000,-3.920000
0.000029,-0.080000,-4.000000
0.000029,-0.080000,-4.000000
0.000029,-0.080000,-4.000000
0.000029,-0.080000,-3.840000
0.000029,0.000000,-4.000000
0.000029,0.000000,-3.840000
0.000029,-0.080000,-3.920000
0.000029,-0.080000,-3.840000
0.000029,0.080000,-3.920000
0.000029,-0.080000,-3.840000
0.000029,-0.080000,-3.760000
0.000029,0.000000,-3.760000
0.000030,-0.080000,-3.680000
0.000030,-0.080000,-3.760000
0.000030,0.080000,-3.680000
0.000030,-0.080000,-3.680000
0.000030,0.000000,-3.600000
0.000030,0.000000,-3.680000
0.000030,0.000000,-3.600000
0.000030,-0.080000,-3.440000
0.000030,0.080000,-3.440000
0.000030,0.000000,-3.520000
0.000030,0.000000,-3.520000
0.000030,-0.080000,-3.440000
0.000030,-0.160000,-3.360000
0.000030,0.000000,-3.280000
0.000030,-0.080000,-3.280000
0.000030,-0.080000,-3.280000
0.000030,-0.080000,-3.200000
0.000030,-0.080000,-3.280000
0.000030,-0.080000,-3.040000
0.000030,-0.080000,-3.120000
0.000030,-0.080000,-3.040000
0.000030,0.000000,-3.120000
0.000030,0.000000,-3.120000
0.000030,-0.080000,-2.960000
0.000030,-0.080000,-2.880000
0.000031,0.000000,-2.960000
0.000031,0.080000,-2.880000
0.000031,0.080000,-2.800000
0.000031,0.000000,-2.800000
0.000031,-0.080000,-2.800000
0.000031,0.000000,-2.800000
0.000031,0.080000,-2.720000
0.000031,0.000000,-2.720000
0.000031,0.000000,-2.640000
0.000031,-0.080000,-2.560000
0.000031,0.000000,-2.640000
0.000031,0.000000,-2.560000
0.000031,0.000000,-2.480000
0.000031,0.080000,-2.480000
0.000031,-0.080000,-2.480000
0.000031,0.080000,-2.480000
0.000031,0.000000,-2.480000
0.000031,0.000000,-2.320000
0.000031,0.000000,-2.400000
0.000031,0.000000,-2.240000
0.000031,0.080000,-2.240000
0.000031,0.000000,-2.240000
0.000031,0.000000,-2.160000
0.000031,0.000000,-2.240000
0.000031,0.000000,-2.160000
0.000032,0.000000,-2.240000
0.000032,-0.080000,-2.160000
0.000032,-0.080000,-2.000000
0.000032,0.000000,-2.080000
0.000032,0.080000,-2.000000
0.000032,0.080000,-2.080000
0.000032,0.000000,-2.080000
0.000032,0.080000,-1.920000
0.000032,0.000000,-1.920000
0.000032,0.000000,-1.920000
0.000032,0.000000,-1.920000
0.000032,0.080000,-1.840000
0.000032,0.000000,-1.760000
0.000032,0.080000,-1.840000
0.000032,0.080000,-1.680000
0.000032,0.000000,-1.760000
0.000032,-0.080000,-1.840000
0.000032,0.000000,-1.680000
0.000032,0.000000,-1.760000
0.000032,0.000000,-1.680000
0.000032,0.000000,-1.680000
0.000032,0.000000,-1.600000
0.000032,-0.080000,-1.600000
0.000032,-0.080000,-1.600000
0.000032,0.000000,-1.600000
0.000033,-0.080000,-1.520000
0.000033,0.000000,-1.600000
0.000033,0.080000,-1.520000
0.000033,0.000000,-1.520000
0.000033,0.000000,-1.440000
0.000033,0.080000,-1.520000
0.000033,0.000000,-1.520000
0.000033,0.000000,-1.440000
0.000033,0.000000,-1.360000
0.000033,0.000000,-1.440000
0.000033,0.080000,-1.440000
0.000033,0.080000,-1.280000
0.000033,0.000000,-1.360000
0.000033,-0.080000,-1.360000
0.000033,0.000000,-1.280000
0.000033,0.000000,-1.280000
0.000033,0.000000,-1.360000
0.000033,0.080000,-1.280000
0.000033,0.080000,-1.200000
0.000033,-0.080000,-1.360000
0.000033,0.000000,-1.280000
0.000033,0.000000,-1.200000
0.000033,0.000000,-1.200000
0.000033,-0.080000,-1.200000
0.000033,-0.080000,-1.120000
0.000034,0.000000,-1.120000
0.000034,0.080000,-1.040000
0.000034,0.000000,-1.120000
0.000034,0.000000,-1.040000
0.000034,-0.080000,-1.120000
0.000034,0.080000,-1.040000
0.000034,0.000000,-1.040000
0.000034,0.000000,-0.960000
0.000034,-0.080000,-1.040000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.080000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.960000
0.000034,-0.080000,-0.960000
0.000034,0.000000,-0.960000
0.000034,0.000000,-0.880000
0.000034,0.080000,-0.880000
0.000034,0.000000,-0.880000
0.000034,0.080000,-0.880000
0.000034,0.000000,-0.800000
0.000035,0.000000,-0.800000
0.000035,0.080000,-0.800000
0.000035,0.000000,-0.800000
0.000035,0.000000,-0.720000
0.000035,0.000000,-0.800000
0.000035,0.000000,-0.720000
0.000035,0.000000,-0.800000
0.000035,0.080000,-0.640000
0.000035,-0.080000,-0.800000
0.000035,0.080000,-0.720000
0.000035,0.080000,-0.720000
0.000035,0.080000,-0.720000
0.000035,0.000000,-0.640000
0.000035,0.000000,-0.720000
0.000035,0.080000,-0.720000
0.000035,0.080000,-0.640000
0.000035,0.000000,-0.640000
0.000035,0.000000,-0.720000
0.000035,0.000000,-0.640000
0.000035,0.000000,-0.640000
0.000035,0.080000,-0.560000
0.000035,0.000000,-0.640000
0.000035,0.000000,-0.640000
0.000035,0.000000,-0.640000
0.000035,0.000000,-0.560000
0.000036,0.000000,-0.560000
0.000036,0.080000,-0.560000
0.000036,-0.080000,-0.560000
0.000036,-0.080000,-0.640000
0.000036,0.080000,-0.560000
0.000036,0.080000,-0.640000
0.000036,0.000000,-0.560000
0.000036,0.080000,-0.480000
0.000036,0.160000,-0.560000
0.000036,0.000000,-0.480000
0.000036,0.080000,-0.560000
0.000036,-0.080000,-0.560000
0.000036,0.000000,-0.560000
0.000036,0.000000,-0.480000
0.000036,0.000000,-0.480000
0.000036,0.000000,-0.400000
0.000036,0.000000,-0.480000
0.000036,0.000000,-0.480000
0.000036,0.000000,-0.560000
0.000036,0.000000,-0.560000
0.000036,-0.080000,-0.480000
0.000036,0.000000,-0.480000
0.000036,0.000000,-0.480000
0.000036,0.080000,-0.480000
0.000036,0.080000,-0.480000
0.000037,0.000000,-0.400000
0.000037,0.000000,-0.400000
0.000037,0.000000,-0.400000
0.000037,0.000000,-0.480000
0.000037,-0.080000,-0.400000
0.000037,0.000000,-0.480000
0.000037,0.000000,-0.480000
0.000037,0.000000,-0.400000
0.000037,0.080000,-0.320000
0.000037,0.000000,-0.480000
0.000037,0.000000,-0.400000
0.000037,0.080000,-0.400000
0.000037,0.000000,-0.400000
0.000037,0.000000,-0.400000
0.000037,0.000000,-0.400000
0.000037,0.080000,-0.400000
0.000037,0.080000,-0.320000
0.000037,0.000000,-0.320000
0.000037,0.000000,-0.400000
0.000037,0.000000,-0.320000
0.000037,0.080000,-0.400000
0.000037,0.000000,-0.320000
0.000037,0.080000,-0.320000
0.000037,0.080000,-0.240000
0.000037,0.000000,-0.400000
0.000038,0.000000,-0.320000
0.000038,0.000000,-0.320000
0.000038,0.000000,-0.320000
0.000038,0.080000,-0.320000
0.000038,0.080000,-0.400000
0.000038,0.000000,-0.400000
0.000038,0.000000,-0.320000
0.000038,0.000000,-0.240000
0.000038,0.160000,-0.160000
0.000038,0.080000,-0.240000
0.000038,0.080000,-0.240000
0.000038,-0.080000,-0.240000
0.000038,0.080000,-0.240000
0.000038,0.000000,-0.240000
0.000038,0.000000,-0.320000
0.000038,-0.080000,-0.240000
0.000038,0.080000,-0.320000
0.000038,0.000000,-0.320000
0.000038,0.080000,-0.320000
0.000038,0.000000,-0.320000
0.000038,0.000000,-0.240000
0.000038,0.000000,-0.320000
0.000038,0.000000,-0.240000
0.000038,0.000000,-0.160000
0.000038,0.080000,-0.240000
0.000039,0.000000,-0.240000
0.000039,0.080000,-0.240000
0.000039,0.000000,-0.240000
0.000039,0.080000,-0.160000
0.000039,0.000000,-0.240000
0.000039,0.000000,-0.160000
0.000039,0.080000,-0.320000
0.000039,-0.080000,-0.320000
0.000039,0.000000,-0.160000
0.000039,-0.080000,-0.240000
0.000039,0.000000,-0.240000
0.000039,0.000000,-0.160000
0.000039,0.000000,-0.240000
0.000039,0.080000,-0.160000
0.000039,0.080000,-0.240000
0.000039,0.000000,-0.240000
0.000039,0.080000,-0.160000
0.000039,0.080000,-0.160000
0.000039,0.000000,-0.240000
0.000039,0.000000,-0.160000
0.000039,0.000000,-0.080000
0.000039,0.000000,-0.160000
0.000039,0.080000,-0.160000
0.000039,-0.080000,-0.240000
0.000039,0.000000,-0.320000
0.000040,0.080000,-0.240000
0.000040,0.000000,-0.240000
0.000040,0.000000,-0.240000
0.000040,0.080000,-0.160000
0.000040,-0.080000,-0.160000
0.000040,0.000000,-0.160000
0.000040,0.080000,-0.160000
0.000040,0.000000,-0.160000
0.000040,0.080000,-0.240000
0.000040,0.000000,-0.240000
0.000040,-0.080000,-0.240000
0.000040,0.160000,-0.240000
0.000040,0.000000,-0.080000
0.000040,-0.080000,-0.160000
0.000040,0.000000,-0.160000
0.000040,0.080000,-0.080000
0.000040,0.000000,-0.080000
0.000040,0.000000,-0.160000
0.000040,0.000000,-0.080000
0.000040,0.080000,-0.160000
0.000040,0.000000,-0.080000
0.000040,0.000000,-0.080000
0.000040,0.000000,-0.160000
0.000040,0.000000,-0.160000
0.000040,0.000000,-0.080000
0.000041,-0.080000,-0.160000
0.000041,0.000000,-0.160000
0.000041,0.160000,-0.160000
0.000041,0.000000,-0.240000
0.000041,0.000000,-0.160000
0.000041,0.000000,-0.240000
0.000041,0.080000,-0.080000
0.000041,-0.080000,-0.160000
0.000041,0.080000,-0.080000
0.000041,0.080000,-0.160000
0.000041,0.080000,-0.160000
0.000041,0.000000,-0.160000
0.000041,-0.080000,-0.080000
0.000041,0.000000,-0.080000
0.000041,0.000000,-0.160000
0.000041,0.080000,-0.080000
0.000041,0.000000,-0.080000
0.000041,0.000000,-0.080000
0.000041,0.000000,-0.080000
0.000041,0.000000,-0.080000
0.000041,0.080000,-0.080000
0.000041,-0.080000,-0.160000
0.000041,0.000000,-0.080000
0.000041,0.080000,-0.080000
0.000041,0.080000,0.000000
0.000042,0.080000,-0.080000
0.000042,-0.080000,-0.080000
0.000042,0.000000,-0.080000
0.000042,0.000000,-0.160000
0.000042,-0.080000,-0.160000
0.000042,0.000000,-0.160000
0.000042,0.000000,-0.160000
0.000042,0.000000,-0.160000
0.000042,0.000000,-0.080000
0.000042,0.000000,-0.080000
0.000042,0.080000,-0.080000
0.000042,0.080000,-0.080000
0.000042,0.080000,-0.080000
0.000042,-0.080000,-0.080000
0.000042,-0.080000,-0.080000
0.000042,0.000000,-0.080000
0.000042,0.080000,-0.080000
0.000042,-0.080000,0.000000
0.000042,0.000000,0.000000
0.000042,0.000000,-0.080000
0.000042,0.000000,0.000000
0.000042,0.000000,0.000000
0.000042,0.000000,-0.080000
0.000042,0.000000,0.000000
0.000042,0.000000,-0.080000
0.000043,0.000000,-0.160000
0.000043,0.080000,0.000000
0.000043,0.000000,0.000000
0.000043,0.000000,-0.080000
0.000043,0.080000,-0.080000
0.000043,0.000000,-0.080000
0.000043,0.080000,-0.160000
0.000043,0.000000,-0.080000
0.000043,0.000000,0.000000
0.000043,0.000000,-0.080000
0.000043,0.000000,-0.080000
0.000043,0.000000,-0.080000
0.000043,0.000000,0.000000
0.000043,0.080000,-0.080000
0.000043,-0.080000,-0.160000
0.000043,0.080000,0.000000
0.000043,0.000000,-0.080000
0.000043,0.000000,0.000000
0.000043,0.000000,-0.160000
0.000043,0.000000,-0.080000
0.000043,0.000000,-0.080000
0.000043,0.000000,0.000000
0.000043,0.000000,-0.160000
0.000043,0.000000,-0.080000
0.000043,-0.080000,0.000000
0.000044,-0.080000,0.000000
0.000044,0.000000,-0.080000
0.000044,0.000000,-0.160000
0.000044,0.080000,0.000000
0.000044,0.000000,0.000000
0.000044,0.000000,-0.080000
0.000044,0.000000,-0.080000
0.000044,0.000000,-0.160000
0.000044,0.000000,-0.080000
0.000044,0.000000,-0.080000
0.000044,0.000000,-0.080000
0.000044,0.000000,-0.080000
0.000044,0.000000,0.000000
0.000044,0.000000,0.000000
0.000044,0.000000,-0.080000
0.000044,-0.080000,0.000000
0.000044,-0.080000,-0.080000
0.000044,0.080000,0.000000
0.000044,-0.080000,-0.080000
0.000044,-0.080000,0.000000
0.000044,0.000000,0.000000
0.000044,0.000000,-0.080000
0.000044,0.000000,0.000000
0.000044,0.000000,0.000000
0.000044,0.000000,-0.080000
0.000045,0.000000,0.000000
0.000045,0.000000,-0.080000
0.000045,0.000000,0.000000
0.000045,0.000000,0.000000
0.000045,0.000000,-0.080000
0.000045,0.000000,-0.080000
0.000045,0.080000,-0.080000
0.000045,-0.080000,0.000000
0.000045,0.160000,-0.080000
0.000045,0.080000,0.000000
0.000045,0.000000,0.000000
0.000045,0.000000,0.080000
0.000045,0.000000,-0.080000
0.000045,0.000000,-0.080000
0.000045,-0.080000,-0.080000
0.000045,0.080000,0.000000
0.000045,0.000000,0.000000
0.000045,0.080000,0.080000
0.000045,0.000000,0.000000
0.000045,0.000000,0.000000
0.000045,-0.160000,-0.080000
0.000045,0.000000,0.000000
0.000045,0.080000,-0.080000
0.000045,0.000000,0.000000
0.000045,0.000000,-0.080000
0.000046,0.080000,0.000000
0.000046,0.080000,0.000000
0.000046,0.000000,-0.080000
0.000046,0.000000,0.000000
0.000046,0.080000,-0.080000
0.000046,0.000000,-0.160000
0.000046,0.000000,-0.080000
0.000046,0.000000,-0.080000
0.000046,-0.080000,0.080000
0.000046,0.000000,0.000000
0.000046,0.000000,0.000000
0.000046,0.080000,-0.080000
0.000046,0.000000,0.000000
0.000046,0.000000,0.000000
0.000046,0.000000,-0.080000
0.000046,0.000000,0.000000
0.000046,0.080000,0.000000
0.000046,0.080000,0.000000
0.000046,0.080000,0.000000
0.000046,-0.080000,0.000000
0.000046,0.000000,0.080000
0.000046,0.000000,0.000000
0.000046,0.000000,0.000000
0.000046,0.000000,-0.080000
0.000046,0.000000,0.000000
0.000047,0.080000,-0.080000
0.000047,0.000000,-0.080000
0.000047,0.080000,0.000000
0.000047,0.000000,-0.080000
0.000047,0.080000,-0.080000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,-0.080000
0.000047,0.000000,-0.080000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.080000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,0.000000,0.000000
0.000047,-0.080000,0.080000
0.000047,0.080000,0.000000
0.000047,0.000000,0.000000
0.000047,0.080000,0.000000
0.000047,-0.080000,0.000000
0.000048,0.000000,0.000000
0.000048,-0.080000,-0.080000
0.000048,0.000000,0.000000
0.000048,0.000000,0.080000
0.000048,0.000000,0.000000
0.000048,0.080000,0.080000
0.000048,0.000000,0.000000
0.000048,0.000000,-0.080000
0.000048,0.000000,0.080000
0.000048,0.080000,-0.080000
0.000048,0.000000,-0.080000
0.000048,-0.080000,0.080000
0.000048,0.080000,-0.080000
0.000048,0.080000,0.000000
0.000048,0.000000,-0.080000
0.000048,0.000000,0.000000
0.000048,0.000000,0.000000
0.000048,0.000000,0.000000
0.000048,-0.080000,0.000000
0.000048,-0.080000,0.080000
0.000048,0.000000,0.000000
0.000048,0.000000,0.000000
0.000048,0.000000,0.000000
0.000048,0.000000,-0.080000
0.000048,0.000000,0.000000
0.000049,0.000000,0.000000
0.000049,0.080000,-0.080000
0.000049,0.000000,-0.080000
0.000049,0.080000,-0.080000
0.000049,0.000000,0.000000
0.000049,-0.080000,0.000000
0.000049,0.000000,0.000000
0.000049,0.000000,0.000000
0.000049,0.000000,-0.080000
0.000049,0.000000,0.000000
0.000049,0.000000,0.080000
0.000049,0.080000,0.000000
0.000049,0.000000,0.000000
0.000049,0.080000,-0.080000
0.000049,0.080000,-0.080000
0.000049,0.000000,0.000000
0.000049,0.080000,0.000000
0.000049,0.000000,0.000000
0.000049,0.000000,0.000000
0.000049,0.000000,-0.080000
0.000049,0.000000,0.080000
0.000049,0.080000,-0.080000
0.000049,0.000000,0.080000
0.000049,-0.080000,0.000000
0.000049,0.000000,0.000000
0.000050,0.000000,0.080000
0.000050,0.080000,0.000000
0.000050,0.080000,0.000000
0.000050,0.000000,-0.080000
0.000050,0.000000,0.000000
0.000050,0.000000,0.000000
0.000050,0.000000,-0.080000
0.000050,0.000000,0.000000
0.000050,0.000000,0.000000
0.000050,0.000000,-0.080000
0.000050,-0.080000,0.000000
0.000050,-0.080000,0.000000
